线路编号,车次号,车站编号,到达时刻,发车时刻
12,1277035,126,7:23:06,7:23:36
12,1277035,125,7:26:18,7:26:48
12,1277035,124,7:28:31,7:29:01
12,1277035,123,7:30:42,7:31:12
12,1277035,122,7:33:03,7:33:33
12,1277035,121,7:35:03,7:35:38
12,1277035,120,7:37:53,7:38:23
12,1277035,119,7:41:00,7:41:30
12,1277035,118,7:43:15,7:43:45
12,1277035,117,7:47:00,7:48:00
12,1277037,130,7:18:55,7:19:25
12,1277037,129,7:21:15,7:22:00
12,1277037,128,7:23:40,7:24:15
12,1277037,127,7:26:36,7:27:06
12,1277037,126,7:29:36,7:30:06
12,1277037,125,7:32:48,7:33:18
12,1277037,124,7:35:01,7:35:31
12,1277037,123,7:37:12,7:37:42
12,1277037,122,7:39:33,7:40:03
12,1277037,121,7:41:33,7:42:08
12,1277037,120,7:44:23,7:44:53
12,1277037,119,7:47:30,7:48:00
12,1277037,118,7:49:45,7:50:15
12,1277037,117,7:53:30,7:54:30
12,1277039,130,7:25:25,7:25:55
12,1277039,129,7:27:45,7:28:30
12,1277039,128,7:30:10,7:30:45
12,1277039,127,7:33:06,7:33:36
12,1277039,126,7:36:06,7:36:36
12,1277039,125,7:39:18,7:39:48
12,1277039,124,7:41:31,7:42:01
12,1277039,123,7:43:42,7:44:12
12,1277039,122,7:46:03,7:46:33
12,1277039,121,7:48:03,7:48:38
12,1277039,120,7:50:53,7:51:23
12,1277039,119,7:54:00,7:54:30
12,1277039,118,7:56:15,7:56:45
12,1277039,117,8:00:00,8:01:00
12,1277041,130,7:31:55,7:32:25
12,1277041,129,7:34:15,7:35:00
12,1277041,128,7:36:40,7:37:15
12,1277041,127,7:39:36,7:40:06
12,1277041,126,7:42:36,7:43:06
12,1277041,125,7:45:48,7:46:18
12,1277041,124,7:48:01,7:48:31
12,1277041,123,7:50:12,7:50:42
12,1277041,122,7:52:33,7:53:03
12,1277041,121,7:54:33,7:55:08
12,1277041,120,7:57:23,7:57:53
12,1277041,119,8:00:30,8:01:00
12,1277041,118,8:02:45,8:03:15
12,1277041,117,8:06:30,8:07:30
12,1277043,130,7:38:25,7:38:55
12,1277043,129,7:40:45,7:41:30
12,1277043,128,7:43:10,7:43:45
12,1277043,127,7:46:06,7:46:36
12,1277043,126,7:49:06,7:49:36
12,1277043,125,7:52:18,7:52:48
12,1277043,124,7:54:31,7:55:01
12,1277043,123,7:56:42,7:57:12
12,1277043,122,7:59:03,7:59:33
12,1277043,121,8:01:03,8:01:38
12,1277043,120,8:03:53,8:04:23
12,1277043,119,8:07:00,8:07:30
12,1277043,118,8:09:15,8:09:45
12,1277043,117,8:13:00,8:14:00
12,1277045,130,7:44:55,7:45:25
12,1277045,129,7:47:15,7:48:00
12,1277045,128,7:49:40,7:50:15
12,1277045,127,7:52:36,7:53:06
12,1277045,126,7:55:36,7:56:06
12,1277045,125,7:58:48,7:59:18
12,1277045,124,8:01:01,8:01:31
12,1277045,123,8:03:12,8:03:42
12,1277045,122,8:05:33,8:06:03
12,1277045,121,8:07:33,8:08:08
12,1277045,120,8:10:23,8:10:53
12,1277045,119,8:13:30,8:14:00
12,1277045,118,8:15:45,8:16:15
12,1277045,117,8:19:30,8:20:30
12,1277047,130,7:51:25,7:51:55
12,1277047,129,7:53:45,7:54:30
12,1277047,128,7:56:10,7:56:45
12,1277047,127,7:59:06,7:59:36
12,1277047,126,8:02:06,8:02:36
12,1277047,125,8:05:18,8:05:48
12,1277047,124,8:07:31,8:08:01
12,1277047,123,8:09:42,8:10:12
12,1277047,122,8:12:03,8:12:33
12,1277047,121,8:14:03,8:14:38
12,1277047,120,8:16:53,8:17:23
12,1277047,119,8:20:00,8:20:30
12,1277047,118,8:22:15,8:22:45
12,1277047,117,8:26:00,8:27:00
12,1277049,130,7:57:55,7:58:25
12,1277049,129,8:00:15,8:01:00
12,1277049,128,8:02:40,8:03:15
12,1277049,127,8:05:36,8:06:06
12,1277049,126,8:08:36,8:09:06
12,1277049,125,8:11:48,8:12:18
12,1277049,124,8:14:01,8:14:31
12,1277049,123,8:16:12,8:16:42
12,1277049,122,8:18:33,8:19:03
12,1277049,121,8:20:33,8:21:08
12,1277049,120,8:23:23,8:23:53
12,1277049,119,8:26:30,8:27:00
12,1277049,118,8:28:45,8:29:15
12,1277049,117,8:32:30,8:33:30
12,1277051,130,8:04:25,8:04:55
12,1277051,129,8:06:45,8:07:30
12,1277051,128,8:09:10,8:09:45
12,1277051,127,8:12:06,8:12:36
12,1277051,126,8:15:06,8:15:36
12,1277051,125,8:18:18,8:18:48
12,1277051,124,8:20:31,8:21:01
12,1277051,123,8:22:42,8:23:12
12,1277051,122,8:25:03,8:25:33
12,1277051,121,8:27:03,8:27:38
12,1277051,120,8:29:53,8:30:23
12,1277051,119,8:33:00,8:33:30
12,1277051,118,8:35:15,8:35:45
12,1277051,117,8:39:00,8:40:00
12,1277053,130,8:10:55,8:11:25
12,1277053,129,8:13:15,8:14:00
12,1277053,128,8:15:40,8:16:15
12,1277053,127,8:18:36,8:19:06
12,1277053,126,8:21:36,8:22:06
12,1277053,125,8:24:48,8:25:18
12,1277053,124,8:27:01,8:27:31
12,1277053,123,8:29:12,8:29:42
12,1277053,122,8:31:33,8:32:03
12,1277053,121,8:33:33,8:34:08
12,1277053,120,8:36:23,8:36:53
12,1277053,119,8:39:30,8:40:00
12,1277053,118,8:41:45,8:42:15
12,1277053,117,8:45:30,8:46:30
12,1277055,130,8:17:25,8:17:55
12,1277055,129,8:19:45,8:20:30
12,1277055,128,8:22:10,8:22:45
12,1277055,127,8:25:06,8:25:36
12,1277055,126,8:28:06,8:28:36
12,1277055,125,8:31:18,8:31:48
12,1277055,124,8:33:31,8:34:01
12,1277055,123,8:35:42,8:36:12
12,1277055,122,8:38:03,8:38:33
12,1277055,121,8:40:03,8:40:38
12,1277055,120,8:42:53,8:43:23
12,1277055,119,8:46:00,8:46:30
12,1277055,118,8:48:15,8:48:45
12,1277055,117,8:52:00,8:53:00
12,1277057,130,8:23:55,8:24:25
12,1277057,129,8:26:15,8:27:00
12,1277057,128,8:28:40,8:29:15
12,1277057,127,8:31:36,8:32:06
12,1277057,126,8:34:36,8:35:06
12,1277057,125,8:37:48,8:38:18
12,1277057,124,8:40:01,8:40:31
12,1277057,123,8:42:12,8:42:42
12,1277057,122,8:44:33,8:45:03
12,1277057,121,8:46:33,8:47:08
12,1277057,120,8:49:23,8:49:53
12,1277057,119,8:52:30,8:53:00
12,1277057,118,8:54:45,8:55:15
12,1277057,117,8:58:30,8:59:30
12,1277059,130,8:30:25,8:30:55
12,1277059,129,8:32:45,8:33:30
12,1277059,128,8:35:10,8:35:45
12,1277059,127,8:38:06,8:38:36
12,1277059,126,8:41:06,8:41:36
12,1277059,125,8:44:18,8:44:48
12,1277059,124,8:46:31,8:47:01
12,1277059,123,8:48:42,8:49:12
12,1277059,122,8:51:03,8:51:33
12,1277059,121,8:53:03,8:53:38
12,1277059,120,8:55:53,8:56:23
12,1277059,119,8:59:00,8:59:30
12,1277059,118,9:01:15,9:01:45
12,1277059,117,9:05:00,9:06:00
12,1277061,130,8:36:55,8:37:25
12,1277061,129,8:39:15,8:40:00
12,1277061,128,8:41:40,8:42:15
12,1277061,127,8:44:36,8:45:06
12,1277061,126,8:47:36,8:48:06
12,1277061,125,8:50:48,8:51:18
12,1277061,124,8:53:01,8:53:31
12,1277061,123,8:55:12,8:55:42
12,1277061,122,8:57:33,8:58:03
12,1277061,121,8:59:33,9:00:08
12,1277061,120,9:02:23,9:02:53
12,1277061,119,9:05:30,9:06:00
12,1277061,118,9:07:45,9:08:15
12,1277061,117,9:11:30,9:12:30
12,1277063,130,8:43:25,8:43:55
12,1277063,129,8:45:45,8:46:30
12,1277063,128,8:48:10,8:48:45
12,1277063,127,8:51:06,8:51:36
12,1277063,126,8:54:06,8:54:36
12,1277063,125,8:57:18,8:57:48
12,1277063,124,8:59:31,9:00:01
12,1277063,123,9:01:42,9:02:12
12,1277063,122,9:04:03,9:04:33
12,1277063,121,9:06:03,9:06:38
12,1277063,120,9:08:53,9:09:23
12,1277063,119,9:12:00,9:12:30
12,1277063,118,9:14:15,9:14:45
12,1277063,117,9:18:00,9:19:00
12,1277065,130,8:49:55,8:50:25
12,1277065,129,8:52:15,8:53:00
12,1277065,128,8:54:40,8:55:15
12,1277065,127,8:57:36,8:58:06
12,1277065,126,9:00:36,9:01:06
12,1277065,125,9:03:48,9:04:18
12,1277065,124,9:06:01,9:06:31
12,1277065,123,9:08:12,9:08:42
12,1277065,122,9:10:33,9:11:03
12,1277065,121,9:12:33,9:13:08
12,1277065,120,9:15:23,9:15:53
12,1277065,119,9:18:30,9:19:00
12,1277065,118,9:20:45,9:21:15
12,1277065,117,9:24:30,9:25:30
12,1277067,130,8:56:25,8:56:55
12,1277067,129,8:58:45,8:59:30
12,1277067,128,9:01:10,9:01:45
12,1277067,127,9:04:06,9:04:36
12,1277067,126,9:07:06,9:07:36
12,1277067,125,9:10:18,9:10:48
12,1277067,124,9:12:31,9:13:01
12,1277067,123,9:14:42,9:15:12
12,1277067,122,9:17:03,9:17:33
12,1277067,121,9:19:03,9:19:38
12,1277067,120,9:21:53,9:22:23
12,1277067,119,9:25:00,9:25:30
12,1277067,118,9:27:15,9:27:45
12,1277067,117,9:31:00,9:32:00
12,1277069,130,9:02:55,9:03:25
12,1277069,129,9:05:15,9:06:00
12,1277069,128,9:07:40,9:08:15
12,1277069,127,9:10:36,9:11:06
12,1277069,126,9:13:36,9:14:06
12,1277069,125,9:16:48,9:17:18
12,1277069,124,9:19:01,9:19:31
12,1277069,123,9:21:12,9:21:42
12,1277069,122,9:23:33,9:24:03
12,1277069,121,9:25:33,9:26:08
12,1277069,120,9:28:23,9:28:53
12,1277069,119,9:31:30,9:32:00
12,1277069,118,9:33:45,9:34:15
12,1277069,117,9:37:30,9:38:30
12,1277071,130,9:13:40,9:14:10
12,1277071,129,9:16:00,9:16:45
12,1277071,128,9:18:25,9:19:00
12,1277071,127,9:21:21,9:21:51
12,1277071,126,9:24:21,9:24:51
12,1277071,125,9:27:33,9:28:03
12,1277071,124,9:29:46,9:30:16
12,1277071,123,9:31:57,9:32:27
12,1277071,122,9:34:18,9:34:48
12,1277071,121,9:36:18,9:36:53
12,1277071,120,9:39:08,9:39:38
12,1277071,119,9:42:15,9:42:45
12,1277071,118,9:44:30,9:45:00
12,1277071,117,9:48:15,9:49:15
12,1277073,130,9:24:40,9:25:10
12,1277073,129,9:27:00,9:27:45
12,1277073,128,9:29:25,9:30:00
12,1277073,127,9:32:21,9:32:51
12,1277073,126,9:35:21,9:35:51
12,1277073,125,9:38:33,9:39:03
12,1277073,124,9:40:46,9:41:16
12,1277073,123,9:42:57,9:43:27
12,1277073,122,9:45:18,9:45:48
12,1277073,121,9:47:18,9:47:53
12,1277073,120,9:50:08,9:50:38
12,1277073,119,9:53:15,9:53:45
12,1277073,118,9:55:30,9:56:00
12,1277073,117,9:59:15,10:00:15
12,1277075,130,9:35:40,9:36:10
12,1277075,129,9:38:00,9:38:45
12,1277075,128,9:40:25,9:41:00
12,1277075,127,9:43:21,9:43:51
12,1277075,126,9:46:21,9:46:51
12,1277075,125,9:49:33,9:50:03
12,1277075,124,9:51:46,9:52:16
12,1277075,123,9:53:57,9:54:27
12,1277075,122,9:56:18,9:56:48
12,1277075,121,9:58:18,9:58:53
12,1277075,120,10:01:08,10:01:38
12,1277075,119,10:04:15,10:04:45
12,1277075,118,10:06:30,10:07:00
12,1277075,117,10:10:15,10:11:15
12,1277077,130,9:46:40,9:47:10
12,1277077,129,9:49:00,9:49:45
12,1277077,128,9:51:25,9:52:00
12,1277077,127,9:54:21,9:54:51
12,1277077,126,9:57:21,9:57:51
12,1277077,125,10:00:33,10:01:03
12,1277077,124,10:02:46,10:03:16
12,1277077,123,10:04:57,10:05:27
12,1277077,122,10:07:18,10:07:48
12,1277077,121,10:09:18,10:09:53
12,1277077,120,10:12:08,10:12:38
12,1277077,119,10:15:15,10:15:45
12,1277077,118,10:17:30,10:18:00
12,1277077,117,10:21:15,10:22:15
12,1277079,130,9:57:40,9:58:10
12,1277079,129,10:00:00,10:00:45
12,1277079,128,10:02:25,10:03:00
12,1277079,127,10:05:21,10:05:51
12,1277079,126,10:08:21,10:08:51
12,1277079,125,10:11:33,10:12:03
12,1277079,124,10:13:46,10:14:16
12,1277079,123,10:15:57,10:16:27
12,1277079,122,10:18:18,10:18:48
12,1277079,121,10:20:18,10:20:53
12,1277079,120,10:23:08,10:23:38
12,1277079,119,10:26:15,10:26:45
12,1277079,118,10:28:30,10:29:00
12,1277079,117,10:32:15,10:33:15
12,1277081,130,10:08:40,10:09:10
12,1277081,129,10:11:00,10:11:45
12,1277081,128,10:13:25,10:14:00
12,1277081,127,10:16:21,10:16:51
12,1277081,126,10:19:21,10:19:51
12,1277081,125,10:22:33,10:23:03
12,1277081,124,10:24:46,10:25:16
12,1277081,123,10:26:57,10:27:27
12,1277081,122,10:29:18,10:29:48
12,1277081,121,10:31:18,10:31:53
12,1277081,120,10:34:08,10:34:38
12,1277081,119,10:37:15,10:37:45
12,1277081,118,10:39:30,10:40:00
12,1277081,117,10:43:15,10:44:15
12,1277083,130,10:19:40,10:20:10
12,1277083,129,10:22:00,10:22:45
12,1277083,128,10:24:25,10:25:00
12,1277083,127,10:27:21,10:27:51
12,1277083,126,10:30:21,10:30:51
12,1277083,125,10:33:33,10:34:03
12,1277083,124,10:35:46,10:36:16
12,1277083,123,10:37:57,10:38:27
12,1277083,122,10:40:18,10:40:48
12,1277083,121,10:42:18,10:42:53
12,1277083,120,10:45:08,10:45:38
12,1277083,119,10:48:15,10:48:45
12,1277083,118,10:50:30,10:51:00
12,1277083,117,10:54:15,10:55:15
12,1277085,130,10:30:40,10:31:10
12,1277085,129,10:33:00,10:33:45
12,1277085,128,10:35:25,10:36:00
12,1277085,127,10:38:21,10:38:51
12,1277085,126,10:41:21,10:41:51
12,1277085,125,10:44:33,10:45:03
12,1277085,124,10:46:46,10:47:16
12,1277085,123,10:48:57,10:49:27
12,1277085,122,10:51:18,10:51:48
12,1277085,121,10:53:18,10:53:53
12,1277085,120,10:56:08,10:56:38
12,1277085,119,10:59:15,10:59:45
12,1277085,118,11:01:30,11:02:00
12,1277085,117,11:05:15,11:06:15
12,1277087,130,10:41:40,10:42:10
12,1277087,129,10:44:00,10:44:45
12,1277087,128,10:46:25,10:47:00
12,1277087,127,10:49:21,10:49:51
12,1277087,126,10:52:21,10:52:51
12,1277087,125,10:55:33,10:56:03
12,1277087,124,10:57:46,10:58:16
12,1277087,123,10:59:57,11:00:27
12,1277087,122,11:02:18,11:02:48
12,1277087,121,11:04:18,11:04:53
12,1277087,120,11:07:08,11:07:38
12,1277087,119,11:10:15,11:10:45
12,1277087,118,11:12:30,11:13:00
12,1277087,117,11:16:15,11:17:15
12,1277089,130,10:52:40,10:53:10
12,1277089,129,10:55:00,10:55:45
12,1277089,128,10:57:25,10:58:00
12,1277089,127,11:00:21,11:00:51
12,1277089,126,11:03:21,11:03:51
12,1277089,125,11:06:33,11:07:03
12,1277089,124,11:08:46,11:09:16
12,1277089,123,11:10:57,11:11:27
12,1277089,122,11:13:18,11:13:48
12,1277089,121,11:15:18,11:15:53
12,1277089,120,11:18:08,11:18:38
12,1277089,119,11:21:15,11:21:45
12,1277089,118,11:23:30,11:24:00
12,1277089,117,11:27:15,11:28:15
12,1277091,130,11:03:40,11:04:10
12,1277091,129,11:06:00,11:06:45
12,1277091,128,11:08:25,11:09:00
12,1277091,127,11:11:21,11:11:51
12,1277091,126,11:14:21,11:14:51
12,1277091,125,11:17:33,11:18:03
12,1277091,124,11:19:46,11:20:16
12,1277091,123,11:21:57,11:22:27
12,1277091,122,11:24:18,11:24:48
12,1277091,121,11:26:18,11:26:53
12,1277091,120,11:29:08,11:29:38
12,1277091,119,11:32:15,11:32:45
12,1277091,118,11:34:30,11:35:00
12,1277091,117,11:38:15,11:39:15
12,1277093,130,11:14:40,11:15:10
12,1277093,129,11:17:00,11:17:45
12,1277093,128,11:19:25,11:20:00
12,1277093,127,11:22:21,11:22:51
12,1277093,126,11:25:21,11:25:51
12,1277093,125,11:28:33,11:29:03
12,1277093,124,11:30:46,11:31:16
12,1277093,123,11:32:57,11:33:27
12,1277093,122,11:35:18,11:35:48
12,1277093,121,11:37:18,11:37:53
12,1277093,120,11:40:08,11:40:38
12,1277093,119,11:43:15,11:43:45
12,1277093,118,11:45:30,11:46:00
12,1277093,117,11:49:15,11:50:15
12,1277095,130,11:25:40,11:26:10
12,1277095,129,11:28:00,11:28:45
12,1277095,128,11:30:25,11:31:00
12,1277095,127,11:33:21,11:33:51
12,1277095,126,11:36:21,11:36:51
12,1277095,125,11:39:33,11:40:03
12,1277095,124,11:41:46,11:42:16
12,1277095,123,11:43:57,11:44:27
12,1277095,122,11:46:18,11:46:48
12,1277095,121,11:48:18,11:48:53
12,1277095,120,11:51:08,11:51:38
12,1277095,119,11:54:15,11:54:45
12,1277095,118,11:56:30,11:57:00
12,1277097,130,11:36:40,11:37:10
12,1277097,129,11:39:00,11:39:45
12,1277097,128,11:41:25,11:42:00
12,1277097,127,11:44:21,11:44:51
12,1277097,126,11:47:21,11:47:51
12,1277097,125,11:50:33,11:51:03
12,1277097,124,11:52:46,11:53:16
12,1277097,123,11:54:57,11:55:27
12,1277097,122,11:57:18,11:57:48
12,1277097,121,11:59:18,11:59:53
12,1277099,130,11:47:40,11:48:10
12,1277099,129,11:50:00,11:50:45
12,1277099,128,11:52:25,11:53:00
12,1277099,127,11:55:21,11:55:51
12,1277099,126,11:58:21,11:58:51
12,1277101,130,11:58:40,11:59:10
14,1455001,267,5:29:30,5:30:00
14,1455001,266,5:31:47,5:32:35
14,1455001,265,5:36:58,5:37:33
14,1455001,264,5:39:18,5:39:58
14,1455001,263,5:42:27,5:43:17
14,1455001,262,5:45:27,5:46:07
14,1455001,261,5:47:38,5:48:38
14,1455003,267,5:41:30,5:42:00
14,1455003,266,5:43:47,5:44:35
14,1455003,265,5:48:58,5:49:33
14,1455003,264,5:51:18,5:51:58
14,1455003,263,5:54:27,5:55:17
14,1455003,262,5:57:27,5:58:07
14,1455003,261,5:59:38,6:00:38
14,1455005,267,5:53:30,5:54:00
14,1455005,266,5:55:47,5:56:35
14,1455005,265,6:00:58,6:01:33
14,1455005,264,6:03:18,6:03:58
14,1455005,263,6:06:27,6:07:17
14,1455005,262,6:09:27,6:10:07
14,1455005,261,6:11:38,6:12:38
14,1455007,267,6:05:30,6:06:00
14,1455007,266,6:07:47,6:08:35
14,1455007,265,6:12:58,6:13:33
14,1455007,264,6:15:18,6:15:58
14,1455007,263,6:18:27,6:19:17
14,1455007,262,6:21:27,6:22:07
14,1455007,261,6:23:38,6:24:38
14,1455009,267,6:11:30,6:12:00
14,1455009,266,6:13:47,6:14:35
14,1455009,265,6:18:58,6:19:33
14,1455009,264,6:21:18,6:21:58
14,1455009,263,6:24:27,6:25:17
14,1455009,262,6:27:27,6:28:07
14,1455009,261,6:29:38,6:30:38
14,1455011,267,6:17:30,6:18:00
14,1455011,266,6:19:47,6:20:35
14,1455011,265,6:24:58,6:25:33
14,1455011,264,6:27:18,6:27:58
14,1455011,263,6:30:27,6:31:17
14,1455011,262,6:33:27,6:34:07
14,1455011,261,6:35:38,6:36:38
14,1455013,267,6:23:30,6:24:00
14,1455013,266,6:25:47,6:26:35
14,1455013,265,6:30:58,6:31:33
14,1455013,264,6:33:18,6:33:58
14,1455013,263,6:36:27,6:37:17
14,1455013,262,6:39:27,6:40:07
14,1455013,261,6:41:38,6:42:38
14,1455015,267,6:29:30,6:30:00
14,1455015,266,6:31:47,6:32:35
14,1455015,265,6:36:58,6:37:33
14,1455015,264,6:39:18,6:39:58
14,1455015,263,6:42:27,6:43:17
14,1455015,262,6:45:27,6:46:07
14,1455015,261,6:47:38,6:48:38
14,1455017,267,6:35:30,6:36:00
14,1455017,266,6:37:47,6:38:35
14,1455017,265,6:42:58,6:43:33
14,1455017,264,6:45:18,6:45:58
14,1455017,263,6:48:27,6:49:17
14,1455017,262,6:51:27,6:52:07
14,1455017,261,6:53:38,6:54:38
14,1455019,267,6:41:30,6:42:00
14,1455019,266,6:43:47,6:44:35
14,1455019,265,6:48:58,6:49:33
14,1455019,264,6:51:18,6:51:58
14,1455019,263,6:54:27,6:55:17
14,1455019,262,6:57:27,6:58:07
14,1455019,261,6:59:38,7:00:38
14,1455021,267,6:47:30,6:48:00
14,1455021,266,6:49:47,6:50:35
14,1455021,265,6:54:58,6:55:33
14,1455021,264,6:57:18,6:57:58
14,1455021,263,7:00:27,7:01:17
14,1455021,262,7:03:27,7:04:07
14,1455021,261,7:05:38,7:06:38
14,1455023,267,6:52:58,6:53:28
14,1455023,266,6:55:15,6:56:03
14,1455023,265,7:00:26,7:01:01
14,1455023,264,7:02:46,7:03:26
14,1455023,263,7:05:55,7:06:45
14,1455023,262,7:08:55,7:09:35
14,1455023,261,7:11:06,7:12:06
14,1455025,267,7:02:58,7:03:28
14,1455025,266,7:05:15,7:06:03
14,1455025,265,7:10:26,7:11:01
14,1455025,264,7:12:46,7:13:26
14,1455025,263,7:15:55,7:16:45
14,1455025,262,7:18:55,7:19:35
14,1455025,261,7:21:06,7:22:06
14,1455027,267,7:07:58,7:08:28
14,1455027,266,7:10:15,7:11:03
14,1455027,265,7:15:26,7:16:01
14,1455027,264,7:17:46,7:18:26
14,1455027,263,7:20:55,7:21:45
14,1455027,262,7:23:55,7:24:35
14,1455027,261,7:26:06,7:27:06
14,1455029,267,7:12:58,7:13:28
14,1455029,266,7:15:15,7:16:03
14,1455029,265,7:20:26,7:21:01
14,1455029,264,7:22:46,7:23:26
14,1455029,263,7:25:55,7:26:45
14,1455029,262,7:28:55,7:29:35
14,1455029,261,7:31:06,7:32:06
14,1455031,267,7:17:58,7:18:28
14,1455031,266,7:20:15,7:21:03
14,1455031,265,7:25:26,7:26:01
14,1455031,264,7:27:46,7:28:26
14,1455031,263,7:30:55,7:31:45
14,1455031,262,7:33:55,7:34:35
14,1455031,261,7:36:06,7:37:06
14,1455033,267,7:22:58,7:23:28
14,1455033,266,7:25:15,7:26:03
14,1455033,265,7:30:26,7:31:01
14,1455033,264,7:32:46,7:33:26
14,1455033,263,7:35:55,7:36:45
14,1455033,262,7:38:55,7:39:35
14,1455033,261,7:41:06,7:42:06
14,1455035,267,7:27:58,7:28:28
14,1455035,266,7:30:15,7:31:03
14,1455035,265,7:35:26,7:36:01
14,1455035,264,7:37:46,7:38:26
14,1455035,263,7:40:55,7:41:45
14,1455035,262,7:43:55,7:44:35
14,1455035,261,7:46:06,7:47:06
14,1455037,267,7:32:58,7:33:28
14,1455037,266,7:35:15,7:36:03
14,1455037,265,7:40:26,7:41:01
14,1455037,264,7:42:46,7:43:26
14,1455037,263,7:45:55,7:46:45
14,1455037,262,7:48:55,7:49:35
14,1455037,261,7:51:06,7:52:06
14,1455039,267,7:37:58,7:38:28
14,1455039,266,7:40:15,7:41:03
14,1455039,265,7:45:26,7:46:01
14,1455039,264,7:47:46,7:48:26
14,1455039,263,7:50:55,7:51:45
14,1455039,262,7:53:55,7:54:35
14,1455039,261,7:56:06,7:57:06
14,1455041,267,7:42:58,7:43:28
14,1455041,266,7:45:15,7:46:03
14,1455041,265,7:50:26,7:51:01
14,1455041,264,7:52:46,7:53:26
14,1455041,263,7:55:55,7:56:45
14,1455041,262,7:58:55,7:59:35
14,1455041,261,8:01:06,8:02:06
14,1455043,267,7:47:58,7:48:28
14,1455043,266,7:50:15,7:51:03
14,1455043,265,7:55:26,7:56:01
14,1455043,264,7:57:46,7:58:26
14,1455043,263,8:00:55,8:01:45
14,1455043,262,8:03:55,8:04:35
14,1455043,261,8:06:06,8:07:06
14,1455045,267,7:52:58,7:53:28
14,1455045,266,7:55:15,7:56:03
14,1455045,265,8:00:26,8:01:01
14,1455045,264,8:02:46,8:03:26
14,1455045,263,8:05:55,8:06:45
14,1455045,262,8:08:55,8:09:35
14,1455045,261,8:11:06,8:12:06
14,1455047,267,7:57:58,7:58:28
14,1455047,266,8:00:15,8:01:03
14,1455047,265,8:05:26,8:06:01
14,1455047,264,8:07:46,8:08:26
14,1455047,263,8:10:55,8:11:45
14,1455047,262,8:13:55,8:14:35
14,1455047,261,8:16:06,8:17:06
14,1455049,267,8:02:58,8:03:28
14,1455049,266,8:05:15,8:06:03
14,1455049,265,8:10:26,8:11:01
14,1455049,264,8:12:46,8:13:26
14,1455049,263,8:15:55,8:16:45
14,1455049,262,8:18:55,8:19:35
14,1455049,261,8:21:06,8:22:06
14,1455051,267,8:07:58,8:08:28
14,1455051,266,8:10:15,8:11:03
14,1455051,265,8:15:26,8:16:01
14,1455051,264,8:17:46,8:18:26
14,1455051,263,8:20:55,8:21:45
14,1455051,262,8:23:55,8:24:35
14,1455051,261,8:26:06,8:27:06
14,1455053,267,8:12:58,8:13:28
14,1455053,266,8:15:15,8:16:03
14,1455053,265,8:20:26,8:21:01
14,1455053,264,8:22:46,8:23:26
14,1455053,263,8:25:55,8:26:45
14,1455053,262,8:28:55,8:29:35
14,1455053,261,8:31:06,8:32:06
14,1455055,267,8:17:58,8:18:28
14,1455055,266,8:20:15,8:21:03
14,1455055,265,8:25:26,8:26:01
14,1455055,264,8:27:46,8:28:26
14,1455055,263,8:30:55,8:31:45
14,1455055,262,8:33:55,8:34:35
14,1455055,261,8:36:06,8:37:06
14,1455057,267,8:22:58,8:23:28
14,1455057,266,8:25:15,8:26:03
14,1455057,265,8:30:26,8:31:01
14,1455057,264,8:32:46,8:33:26
14,1455057,263,8:35:55,8:36:45
14,1455057,262,8:38:55,8:39:35
14,1455057,261,8:41:06,8:42:06
14,1455059,267,8:27:58,8:28:28
14,1455059,266,8:30:15,8:31:03
14,1455059,265,8:35:26,8:36:01
14,1455059,264,8:37:46,8:38:26
14,1455059,263,8:40:55,8:41:45
14,1455059,262,8:43:55,8:44:35
14,1455059,261,8:46:06,8:47:06
14,1455061,267,8:32:58,8:33:28
14,1455061,266,8:35:15,8:36:03
14,1455061,265,8:40:26,8:41:01
14,1455061,264,8:42:46,8:43:26
14,1455061,263,8:45:55,8:46:45
14,1455061,262,8:48:55,8:49:35
14,1455061,261,8:51:06,8:52:06
14,1455063,267,8:37:58,8:38:28
14,1455063,266,8:40:15,8:41:03
14,1455063,265,8:45:26,8:46:01
14,1455063,264,8:47:46,8:48:26
14,1455063,263,8:50:55,8:51:45
14,1455063,262,8:53:55,8:54:35
14,1455063,261,8:56:06,8:57:06
14,1455065,267,8:42:58,8:43:28
14,1455065,266,8:45:15,8:46:03
14,1455065,265,8:50:26,8:51:01
14,1455065,264,8:52:46,8:53:26
14,1455065,263,8:55:55,8:56:45
14,1455065,262,8:58:55,8:59:35
14,1455065,261,9:01:06,9:02:06
14,1455067,267,8:47:58,8:48:28
14,1455067,266,8:50:15,8:51:03
14,1455067,265,8:55:26,8:56:01
14,1455067,264,8:57:46,8:58:26
14,1455067,263,9:00:55,9:01:45
14,1455067,262,9:03:55,9:04:35
14,1455067,261,9:06:06,9:07:06
14,1455069,267,8:53:58,8:54:28
14,1455069,266,8:56:15,8:57:03
14,1455069,265,9:01:26,9:02:01
14,1455069,264,9:03:46,9:04:26
14,1455069,263,9:06:55,9:07:45
14,1455069,262,9:09:55,9:10:35
14,1455069,261,9:12:06,9:13:06
14,1455071,267,8:59:58,9:00:28
14,1455071,266,9:02:15,9:03:03
14,1455071,265,9:07:26,9:08:01
14,1455071,264,9:09:46,9:10:26
14,1455071,263,9:12:55,9:13:45
14,1455071,262,9:15:55,9:16:35
14,1455071,261,9:18:06,9:19:06
14,1455073,267,9:05:58,9:06:28
